"student_id","subject","lrt_rank","pct_correct"
"D_2_13","sugaku",4,72.2222222222222
"D_2_14","sugaku",1,36.1111111111111
"D_2_15","sugaku",3,61.1111111111111
"D_2_16","sugaku",4,72.2222222222222
"D_2_17","sugaku",1,33.3333333333333
"D_2_18","sugaku",2,58.3333333333333
"D_2_19","sugaku",2,50
"D_2_20","sugaku",3,69.4444444444444
"D_2_21","sugaku",2,36.1111111111111
"D_2_22","sugaku",1,27.7777777777778
"D_2_23","sugaku",3,69.4444444444444
"D_2_24","sugaku",1,19.4444444444444
"D_2_25","sugaku",3,61.1111111111111
"D_2_26","sugaku",2,47.2222222222222
"D_2_27","sugaku",1,27.7777777777778
"D_2_28","sugaku",1,25
"D_2_29","sugaku",3,58.3333333333333
"D_2_30","sugaku",4,91.6666666666667
"A_1_1","rika",1,24.4444444444444
"A_1_2","rika",2,46.6666666666667
"A_1_3","rika",2,53.3333333333333
"A_1_4","rika",1,35.5555555555556
"A_1_5","rika",3,66.6666666666667
"A_1_6","rika",4,84.4444444444444
"A_1_7","rika",2,42.2222222222222
"A_1_8","rika",3,66.6666666666667
"A_1_9","rika",2,42.2222222222222
"A_1_10","rika",2,48.8888888888889
"A_1_11","rika",3,55.5555555555556
"A_1_12","rika",2,57.7777777777778
"A_1_13","rika",4,93.3333333333333
"A_1_14","rika",3,60
"A_1_15","rika",1,37.7777777777778
"A_1_16","rika",1,33.3333333333333
"A_1_17","rika",3,66.6666666666667
"A_1_18","rika",3,60
"A_1_19","rika",4,86.6666666666667
"A_1_20","rika",2,31.1111111111111
"A_1_21","rika",1,33.3333333333333
"A_1_22","rika",4,80
"A_1_23","rika",2,44.4444444444444
"A_1_24","rika",4,73.3333333333333
"A_1_25","rika",3,64.4444444444444
"A_1_26","rika",3,64.4444444444444
"A_1_27","rika",3,55.5555555555556
"A_1_28","rika",4,75.5555555555556
"A_1_29","rika",4,71.1111111111111
"A_1_30","rika",3,68.8888888888889
"A_2_1","rika",1,22.2222222222222
"A_2_2","rika",1,35.5555555555556
"A_2_3","rika",3,57.7777777777778
"A_2_4","rika",3,64.4444444444444
"A_2_5","rika",4,68.8888888888889
"A_2_6","rika",2,46.6666666666667
"A_2_7","rika",4,75.5555555555556
"A_2_8","rika",3,55.5555555555556
"A_2_9","rika",3,68.8888888888889
"A_2_10","rika",3,53.3333333333333
"A_2_11","rika",1,28.8888888888889
"A_2_12","rika",3,68.8888888888889
"A_2_13","rika",1,46.6666666666667
"A_2_14","rika",2,51.1111111111111
"A_2_15","rika",3,53.3333333333333
"A_2_16","rika",4,82.2222222222222
"A_2_17","rika",3,71.1111111111111
"A_2_18","rika",2,40
"A_2_19","rika",2,40
"A_2_20","rika",3,66.6666666666667
"A_2_21","rika",4,71.1111111111111
"A_2_22","rika",4,75.5555555555556
"A_2_23","rika",3,62.2222222222222
"A_2_24","rika",1,31.1111111111111
"A_2_25","rika",1,26.6666666666667
"A_2_26","rika",4,93.3333333333333
"A_2_27","rika",2,57.7777777777778
"A_2_28","rika",3,64.4444444444444
"A_2_29","rika",1,51.1111111111111
"A_2_30","rika",1,20
"B_1_1","rika",2,46.6666666666667
"B_1_2","rika",2,42.2222222222222
"B_1_3","rika",4,68.8888888888889
"B_1_4","rika",4,82.2222222222222
"B_1_5","rika",4,75.5555555555556
"B_1_6","rika",4,91.1111111111111
"B_1_7","rika",1,28.8888888888889
"B_1_8","rika",4,86.6666666666667
"B_1_9","rika",3,71.1111111111111
"B_1_10","rika",3,53.3333333333333
"B_1_11","rika",3,68.8888888888889
"B_1_12","rika",2,42.2222222222222
"B_1_13","rika",3,60
"B_1_14","rika",2,42.2222222222222
"B_1_15","rika",3,55.5555555555556
"B_1_16","rika",2,44.4444444444444
"B_1_17","rika",1,28.8888888888889
"B_1_18","rika",1,37.7777777777778
"B_1_19","rika",3,53.3333333333333
"B_1_20","rika",2,51.1111111111111
"B_1_21","rika",3,48.8888888888889
"B_1_22","rika",4,66.6666666666667
"B_1_23","rika",3,64.4444444444444
"B_1_24","rika",2,37.7777777777778
"B_1_25","rika",3,51.1111111111111
"B_1_26","rika",1,35.5555555555556
"B_1_27","rika",2,51.1111111111111
"B_1_28","rika",4,84.4444444444444
"B_1_29","rika",1,24.4444444444444
"B_1_30","rika",4,84.4444444444444
"B_2_1","rika",3,53.3333333333333
"B_2_2","rika",2,48.8888888888889
"B_2_3","rika",4,91.1111111111111
"B_2_4","rika",4,91.1111111111111
"B_2_5","rika",3,68.8888888888889
"B_2_6","rika",2,42.2222222222222
"B_2_7","rika",1,37.7777777777778
"B_2_8","rika",3,62.2222222222222
"B_2_9","rika",3,66.6666666666667
"B_2_10","rika",1,31.1111111111111
"B_2_11","rika",1,22.2222222222222
"B_2_12","rika",3,48.8888888888889
"B_2_13","rika",4,75.5555555555556
"B_2_14","rika",3,57.7777777777778
"B_2_15","rika",3,71.1111111111111
"B_2_16","rika",3,64.4444444444444
"B_2_17","rika",3,55.5555555555556
"B_2_18","rika",2,53.3333333333333
"B_2_19","rika",1,26.6666666666667
"B_2_20","rika",3,55.5555555555556
"B_2_21","rika",3,53.3333333333333
"B_2_22","rika",4,88.8888888888889
"B_2_23","rika",4,71.1111111111111
"B_2_24","rika",4,73.3333333333333
"B_2_25","rika",2,46.6666666666667
"B_2_26","rika",4,80
"B_2_27","rika",3,68.8888888888889
"B_2_28","rika",2,48.8888888888889
"B_2_29","rika",4,86.6666666666667
"B_2_30","rika",2,51.1111111111111
"C_1_1","rika",2,51.1111111111111
"C_1_2","rika",2,35.5555555555556
"C_1_3","rika",1,11.1111111111111
"C_1_4","rika",1,17.7777777777778
"C_1_5","rika",2,51.1111111111111
"C_1_6","rika",1,37.7777777777778
"C_1_7","rika",3,53.3333333333333
"C_1_8","rika",1,24.4444444444444
"C_1_9","rika",3,51.1111111111111
"C_1_10","rika",1,35.5555555555556
"C_1_11","rika",4,73.3333333333333
"C_1_12","rika",2,48.8888888888889
"C_1_13","rika",3,68.8888888888889
"C_1_14","rika",3,57.7777777777778
"C_1_15","rika",4,95.5555555555556
"C_1_16","rika",2,46.6666666666667
"C_1_17","rika",4,77.7777777777778
"C_1_18","rika",4,73.3333333333333
"C_1_19","rika",1,42.2222222222222
"C_1_20","rika",4,77.7777777777778
"C_1_21","rika",2,40
"C_1_22","rika",4,84.4444444444444
"C_1_23","rika",1,28.8888888888889
"C_1_24","rika",4,77.7777777777778
"C_1_25","rika",4,86.6666666666667
"C_1_26","rika",3,55.5555555555556
"C_1_27","rika",4,97.7777777777778
"C_1_28","rika",4,75.5555555555556
"C_1_29","rika",1,22.2222222222222
"C_1_30","rika",4,75.5555555555556
"C_2_1","rika",1,26.6666666666667
"C_2_2","rika",1,37.7777777777778
"C_2_3","rika",1,35.5555555555556
"C_2_4","rika",2,42.2222222222222
"C_2_5","rika",1,37.7777777777778
"C_2_6","rika",2,44.4444444444444
"C_2_7","rika",4,71.1111111111111
"C_2_8","rika",3,60
"C_2_9","rika",4,66.6666666666667
"C_2_10","rika",4,66.6666666666667
"C_2_11","rika",3,55.5555555555556
"C_2_12","rika",2,40
"C_2_13","rika",3,60
"C_2_14","rika",4,88.8888888888889
"C_2_15","rika",1,35.5555555555556
"C_2_16","rika",3,60
"C_2_17","rika",2,46.6666666666667
"C_2_18","rika",4,71.1111111111111
"C_2_19","rika",3,57.7777777777778
"C_2_20","rika",2,42.2222222222222
"C_2_21","rika",1,31.1111111111111
"C_2_22","rika",1,20
"C_2_23","rika",2,46.6666666666667
"C_2_24","rika",4,75.5555555555556
"C_2_25","rika",1,31.1111111111111
"C_2_26","rika",1,28.8888888888889
"C_2_27","rika",1,37.7777777777778
"C_2_28","rika",4,77.7777777777778
"C_2_29","rika",2,46.6666666666667
"C_2_30","rika",1,26.6666666666667
"D_1_13","rika",2,53.3333333333333
"D_1_14","rika",2,51.1111111111111
"D_1_15","rika",4,82.2222222222222
"D_1_16","rika",4,88.8888888888889
"D_1_17","rika",2,53.3333333333333
"D_1_18","rika",2,42.2222222222222
"D_1_19","rika",4,75.5555555555556
"D_1_20","rika",1,22.2222222222222
"D_1_21","rika",2,46.6666666666667
"D_1_22","rika",1,31.1111111111111
"D_1_23","rika",1,28.8888888888889
"D_1_24","rika",1,37.7777777777778
"D_1_25","rika",4,77.7777777777778
"D_1_26","rika",2,46.6666666666667
"D_1_27","rika",1,26.6666666666667
"D_1_28","rika",4,82.2222222222222
"D_1_29","rika",1,33.3333333333333
"D_1_30","rika",4,66.6666666666667
"D_2_1","rika",4,71.1111111111111
"D_2_2","rika",3,57.7777777777778
"D_2_3","rika",2,42.2222222222222
"D_2_4","rika",2,42.2222222222222
"D_2_5","rika",1,37.7777777777778
"D_2_6","rika",4,91.1111111111111
"D_2_7","rika",2,44.4444444444444
"D_2_8","rika",2,44.4444444444444
"D_2_9","rika",2,40
"D_2_10","rika",2,51.1111111111111
"D_2_11","rika",3,62.2222222222222
"D_2_12","rika",1,31.1111111111111
"D_2_13","rika",3,66.6666666666667
"D_2_14","rika",2,48.8888888888889
"D_2_15","rika",4,75.5555555555556
"D_2_16","rika",4,75.5555555555556
"D_2_17","rika",2,37.7777777777778
"D_2_18","rika",4,68.8888888888889
"D_2_19","rika",2,42.2222222222222
"D_2_20","rika",3,60
"D_2_21","rika",2,42.2222222222222
"D_2_22","rika",2,46.6666666666667
"D_2_23","rika",2,51.1111111111111
"D_2_24","rika",1,13.3333333333333
"D_2_25","rika",1,35.5555555555556
"D_2_26","rika",3,57.7777777777778
"D_2_27","rika",2,42.2222222222222
"D_2_28","rika",1,24.4444444444444
"D_2_29","rika",2,46.6666666666667
"D_2_30","rika",4,82.2222222222222
"A_1_1","eigo",1,33.8983050847458
"A_1_2","eigo",1,23.728813559322
"A_1_3","eigo",3,54.2372881355932
"A_1_4","eigo",2,40.6779661016949
"A_1_5","eigo",3,62.7118644067797
"A_1_6","eigo",4,84.7457627118644
"A_1_7","eigo",1,33.8983050847458
"A_1_8","eigo",4,77.9661016949153
"A_1_9","eigo",3,62.7118644067797
"A_1_10","eigo",4,71.1864406779661
"A_1_11","eigo",3,62.7118644067797
"A_1_12","eigo",3,57.6271186440678
"A_1_13","eigo",3,67.7966101694915
"A_1_14","eigo",3,62.7118644067797
"A_1_15","eigo",4,83.0508474576271
"A_1_16","eigo",3,66.1016949152542
"A_1_17","eigo",4,76.271186440678
"A_1_18","eigo",4,81.3559322033898
"A_1_19","eigo",4,91.5254237288136
"A_1_20","eigo",4,66.1016949152542
"A_1_21","eigo",1,30.5084745762712
"A_1_22","eigo",4,83.0508474576271
"A_1_23","eigo",3,64.4067796610169
"A_1_24","eigo",3,59.3220338983051
"A_1_25","eigo",4,77.9661016949153
"A_1_26","eigo",3,62.7118644067797
"A_1_27","eigo",1,35.5932203389831
"A_1_28","eigo",4,79.6610169491525
"A_1_29","eigo",3,55.9322033898305
"A_1_30","eigo",3,67.7966101694915
"A_2_1","eigo",1,28.8135593220339
"A_2_2","eigo",1,28.8135593220339
"A_2_3","eigo",2,49.1525423728814
"A_2_4","eigo",3,71.1864406779661
"A_2_5","eigo",4,77.9661016949153
"A_2_6","eigo",2,47.4576271186441
"A_2_7","eigo",4,89.8305084745763
"A_2_8","eigo",3,61.0169491525424
"A_2_9","eigo",3,69.4915254237288
"A_2_10","eigo",2,50.8474576271186
"A_2_11","eigo",2,35.5932203389831
"A_2_12","eigo",3,69.4915254237288
"A_2_13","eigo",2,49.1525423728814
"A_2_14","eigo",2,37.2881355932203
"A_2_15","eigo",4,71.1864406779661
"A_2_16","eigo",4,89.8305084745763
"A_2_17","eigo",2,44.0677966101695
"A_2_18","eigo",3,67.7966101694915
"A_2_19","eigo",2,44.0677966101695
"A_2_20","eigo",3,71.1864406779661
"A_2_21","eigo",3,66.1016949152542
"A_2_22","eigo",3,61.0169491525424
"A_2_23","eigo",3,62.7118644067797
"A_2_24","eigo",1,25.4237288135593
"A_2_25","eigo",2,38.9830508474576
"A_2_26","eigo",4,88.135593220339
"A_2_27","eigo",2,42.3728813559322
"A_2_28","eigo",4,79.6610169491525
"A_2_29","eigo",3,62.7118644067797
"A_2_30","eigo",1,28.8135593220339
"B_1_1","eigo",3,61.0169491525424
"B_1_2","eigo",1,32.2033898305085
"B_1_3","eigo",2,52.5423728813559
"B_1_4","eigo",4,72.8813559322034
"B_1_5","eigo",4,93.2203389830508
"B_1_6","eigo",3,66.1016949152542
"B_1_7","eigo",2,44.0677966101695
"B_1_8","eigo",1,30.5084745762712
"B_1_9","eigo",4,76.271186440678
"B_1_10","eigo",3,67.7966101694915
"B_1_11","eigo",1,27.1186440677966
"B_1_12","eigo",4,89.8305084745763
"B_1_13","eigo",3,66.1016949152542
"B_1_14","eigo",1,27.1186440677966
"B_1_15","eigo",2,42.3728813559322
"B_1_16","eigo",2,42.3728813559322
"B_1_17","eigo",2,47.4576271186441
"B_1_18","eigo",1,27.1186440677966
"B_1_19","eigo",4,72.8813559322034
"B_1_20","eigo",2,47.4576271186441
"B_1_21","eigo",1,23.728813559322
"B_1_22","eigo",4,76.271186440678
"B_1_23","eigo",4,74.5762711864407
"B_1_24","eigo",4,98.3050847457627
"B_1_25","eigo",1,23.728813559322
"B_1_26","eigo",3,54.2372881355932
"B_1_27","eigo",3,69.4915254237288
"B_1_28","eigo",3,69.4915254237288
"B_1_29","eigo",1,16.9491525423729
"B_1_30","eigo",4,96.6101694915254
"B_2_1","eigo",3,59.3220338983051
"B_2_2","eigo",2,50.8474576271186
"B_2_3","eigo",4,96.6101694915254
"B_2_4","eigo",4,77.9661016949153
"B_2_5","eigo",3,71.1864406779661
"B_2_6","eigo",3,57.6271186440678
"B_2_7","eigo",2,38.9830508474576
"B_2_8","eigo",1,38.9830508474576
"B_2_9","eigo",4,77.9661016949153
"B_2_10","eigo",3,59.3220338983051
"B_2_11","eigo",2,47.4576271186441
"B_2_12","eigo",4,79.6610169491525
"B_2_13","eigo",4,79.6610169491525
"B_2_14","eigo",3,64.4067796610169
"B_2_15","eigo",4,84.7457627118644
"B_2_16","eigo",3,61.0169491525424
"B_2_17","eigo",4,83.0508474576271
"B_2_18","eigo",4,77.9661016949153
"B_2_19","eigo",1,37.2881355932203
"B_2_20","eigo",3,66.1016949152542
"B_2_21","eigo",3,64.4067796610169
"B_2_22","eigo",4,89.8305084745763
"B_2_23","eigo",4,81.3559322033898
"B_2_24","eigo",2,55.9322033898305
"B_2_25","eigo",2,54.2372881355932
"B_2_26","eigo",4,91.5254237288136
"B_2_27","eigo",4,84.7457627118644
"B_2_28","eigo",2,55.9322033898305
"B_2_29","eigo",4,81.3559322033898
"B_2_30","eigo",2,55.9322033898305
"C_1_1","eigo",2,40.6779661016949
"C_1_2","eigo",4,84.7457627118644
"C_1_3","eigo",3,54.2372881355932
"C_1_4","eigo",3,76.271186440678
"C_1_5","eigo",2,42.3728813559322
"C_1_6","eigo",3,55.9322033898305
"C_1_7","eigo",4,76.271186440678
"C_1_8","eigo",2,42.3728813559322
"C_1_9","eigo",2,49.1525423728814
"C_1_10","eigo",3,55.9322033898305
"C_1_11","eigo",4,94.9152542372881
"C_1_12","eigo",2,47.4576271186441
"C_1_13","eigo",3,62.7118644067797
"C_1_14","eigo",4,84.7457627118644
"C_1_15","eigo",3,64.4067796610169
"C_1_16","eigo",3,57.6271186440678
"C_1_17","eigo",2,54.2372881355932
"C_1_18","eigo",2,50.8474576271186
"C_1_19","eigo",2,35.5932203389831
"C_1_20","eigo",1,23.728813559322
"C_1_21","eigo",3,66.1016949152542
"C_1_22","eigo",3,69.4915254237288
"C_1_23","eigo",1,30.5084745762712
"C_1_24","eigo",1,32.2033898305085
"C_1_25","eigo",3,66.1016949152542
"C_1_26","eigo",2,37.2881355932203
"C_1_27","eigo",1,25.4237288135593
"C_1_28","eigo",1,16.9491525423729
"C_1_29","eigo",1,33.8983050847458
"C_1_30","eigo",2,40.6779661016949
"C_2_1","eigo",2,33.8983050847458
"C_2_3","eigo",1,15.2542372881356
"C_2_4","eigo",1,22.0338983050847
"C_2_5","eigo",3,57.6271186440678
"C_2_6","eigo",4,79.6610169491525
"C_2_7","eigo",4,72.8813559322034
"C_2_8","eigo",3,71.1864406779661
"C_2_10","eigo",2,49.1525423728814
"C_2_11","eigo",3,59.3220338983051
"C_2_12","eigo",2,44.0677966101695
"C_2_13","eigo",1,33.8983050847458
"C_2_14","eigo",2,40.6779661016949
"C_2_15","eigo",4,84.7457627118644
"C_2_16","eigo",1,23.728813559322
"C_2_17","eigo",2,37.2881355932203
"C_2_18","eigo",4,93.2203389830508
"C_2_19","eigo",3,71.1864406779661
"C_2_20","eigo",4,72.8813559322034
"C_2_21","eigo",2,40.6779661016949
"C_2_22","eigo",1,23.728813559322
"C_2_23","eigo",1,20.3389830508475
"C_2_24","eigo",1,22.0338983050847
"C_2_25","eigo",2,55.9322033898305
"C_2_26","eigo",4,81.3559322033898
"C_2_27","eigo",4,74.5762711864407
"C_2_29","eigo",2,54.2372881355932
"C_2_30","eigo",4,76.271186440678
"D_1_13","eigo",2,50.8474576271186
"D_1_14","eigo",3,64.4067796610169
"D_1_15","eigo",4,91.5254237288136
"D_1_16","eigo",4,96.6101694915254
"D_1_17","eigo",2,45.7627118644068
"D_1_18","eigo",3,64.4067796610169
"D_1_19","eigo",3,67.7966101694915
"D_1_20","eigo",1,37.2881355932203
"D_1_21","eigo",2,37.2881355932203
"D_1_22","eigo",4,84.7457627118644
"D_1_23","eigo",1,35.5932203389831
"D_1_24","eigo",1,30.5084745762712
"D_1_25","eigo",3,62.7118644067797
"D_1_26","eigo",2,44.0677966101695
"D_1_27","eigo",1,30.5084745762712
"D_1_28","eigo",4,77.9661016949153
"D_1_29","eigo",2,40.6779661016949
"D_1_30","eigo",4,83.0508474576271
"D_2_1","eigo",4,77.9661016949153
"D_2_2","eigo",1,33.8983050847458
"D_2_3","eigo",3,61.0169491525424
"D_2_4","eigo",3,59.3220338983051
"D_2_5","eigo",1,27.1186440677966
"D_2_6","eigo",4,77.9661016949153
"D_2_7","eigo",3,74.5762711864407
"D_2_8","eigo",1,28.8135593220339
"D_2_9","eigo",3,64.4067796610169
"D_2_10","eigo",2,35.5932203389831
"D_2_11","eigo",3,59.3220338983051
"D_2_12","eigo",1,22.0338983050847
"D_2_13","eigo",3,59.3220338983051
"D_2_14","eigo",2,44.0677966101695
"D_2_15","eigo",3,66.1016949152542
"D_2_16","eigo",4,77.9661016949153
"D_2_17","eigo",1,33.8983050847458
"D_2_18","eigo",3,62.7118644067797
"D_2_19","eigo",1,35.5932203389831
"D_2_20","eigo",1,45.7627118644068
"D_2_21","eigo",1,28.8135593220339
"D_2_22","eigo",1,32.2033898305085
"D_2_23","eigo",1,32.2033898305085
"D_2_24","eigo",1,22.0338983050847
"D_2_25","eigo",1,28.8135593220339
"D_2_26","eigo",3,61.0169491525424
"D_2_27","eigo",1,30.5084745762712
"D_2_28","eigo",1,32.2033898305085
"D_2_29","eigo",3,71.1864406779661
"D_2_30","eigo",4,89.8305084745763
